repo_name,pr_url,filepath,class_name,method_name,is_truly_added,survival_status,code_loc,char_length,tokens,docstring_words,method_name_words,is_getter,is_setter,is_IsHas,is_test,is_in_test_code,is_private,is_dunder_method,has_return,number_of_variable,number_of_print,cyclomatic_complexity,halstead_volume,max_nesting_depth,param_count,call_expression_count,comment_ratio,uses_try_except,uses_constants,avg_var_name_length,status
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1735,tests/test_era_experience.py,TestEraOfExperience,test_fitness_reward_parses_sleep,1,noref_survived,4,196,35,0,5,0,0,0,1,1,0,0,0,2,0,1,0.0,0,1,2,0.0,0,0,3.333333333333333,survived
u2Tokenizer,https://github.com/Siyou-Li/u2Tokenizer/pull/4,src/model/u2tokenizer/rope.py,RotaryMultiheadAttention,split_heads,1,noref_survived,3,180,52,0,2,0,0,0,0,0,0,0,1,1,0,1,2.0,0,3,2,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2531,alpha_factory_v1/core/utils/alerts.py,,send_alert,1,noref_survived,13,615,104,8,2,0,0,0,0,0,0,0,0,4,0,6,53.77443751081735,2,2,4,0.0,1,0,5.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2531,alpha_factory_v1/core/simulation/mats.py,,evaluate,1,noref_survived,19,795,181,10,1,0,0,0,0,0,0,0,0,9,0,9,66.60791492653966,2,4,7,0.0,0,0,4.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2531,alpha_factory_v1/core/simulation/forecast.py,,logistic_curve,1,noref_survived,2,354,43,28,2,0,0,0,0,0,0,0,1,0,0,1,51.80615605397529,0,3,1,0.0,0,0,1.3333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2530,alpha_factory_v1/backend/demo_orchestrator.py,DemoOrchestrator,_register,1,noref_survived,7,466,104,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,0,2,7,0.0,0,0,4.333333333333333,survived
pylabrobot,https://github.com/PyLabRobot/pylabrobot/pull/614,pylabrobot/resources/carrier_tests.py,CarrierTests,test_len,1,noref_survived,2,65,19,0,2,0,0,0,1,1,0,0,0,0,0,1,0.0,0,1,2,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2247,tests/test_efficiency_reward.py,,test_missing_value_returns_zero,1,noref_survived,3,126,27,0,5,0,0,0,1,1,0,0,0,1,0,2,4.754887502163469,0,0,1,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2247,tests/test_education_reward.py,,test_non_learning_event_zero,1,noref_survived,4,152,32,0,5,0,0,0,1,1,0,0,0,2,0,2,4.754887502163469,0,0,2,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1065,tests/test_local_llm_logging.py,,test_chat_exception_logs_error,1,noref_survived,6,355,81,0,5,0,0,0,1,1,0,0,0,1,0,4,15.509775004326936,0,2,7,0.0,0,0,6.666666666666667,survived
pruna,https://github.com/PrunaAI/pruna/pull/144,src/pruna/algorithms/quantization/llm_compressor.py,LLMCompressorQuantizer,model_check_fn,1,noref_survived,2,148,18,9,3,0,0,0,0,0,0,0,1,0,0,1,0.0,0,2,1,0.0,0,0,4.5,survived
pygwalker,https://github.com/Kanaries/pygwalker/pull/701,pygwalker/api/pygwalker.py,PygWalker,export_chart_svg,1,noref_survived,12,620,97,6,3,0,0,0,0,0,0,0,1,3,0,5,15.509775004326936,1,2,9,0.0,0,0,7.4,survived
diffyscan,https://github.com/lidofinance/diffyscan/pull/94,tests/test_configs.py,,load,1,noref_survived,3,70,21,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,1,1,2,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/668,alpha_factory_v1/backend/planner_agent.py,PlannerAgent,step,1,noref_survived,3,174,29,7,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0,1,3,0.0,0,0,4.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/668,alpha_factory_v1/backend/agents/biotech_agent.py,BiotechAgent,step,1,noref_survived,2,139,16,5,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/760,alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/cli.py,,_build_parser,1,noref_survived,4,190,35,0,2,0,0,0,0,0,1,0,1,1,0,1,0.0,0,0,2,0.0,0,0,1.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/760,alpha_factory_v1/demos/alpha_agi_insight_v1/src/orchestrator.py,Orchestrator,_init_agents,1,noref_survived,11,582,110,0,2,0,0,0,0,0,1,0,1,1,0,1,0.0,0,1,7,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/760,alpha_factory_v1/demos/alpha_agi_insight_v1/src/utils/messaging.py,A2ABus,subscribe,1,noref_survived,2,157,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,2,0.0,0,0,5.333333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/760,alpha_factory_v1/demos/alpha_agi_insight_v1/src/utils/logging.py,,setup,1,noref_survived,7,256,39,0,1,0,0,0,0,0,0,0,0,0,0,2,2.0,1,1,2,0.0,0,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/760,alpha_factory_v1/demos/alpha_agi_insight_v1/tests/test_mats.py,,fn,1,noref_survived,2,53,22,0,1,0,0,0,0,1,0,0,1,0,0,1,12.0,0,1,0,0.0,0,0,1.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/760,alpha_factory_v1/demos/alpha_agi_insight_v1/src/agents/safety_agent.py,SafetyGuardianAgent,handle,1,noref_survived,2,45,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,0,0.0,0,0,3.5,survived
Gemini-FastAPI,https://github.com/Nativu5/Gemini-FastAPI/pull/7,app/services/client.py,GeminiClientWrapper,simplify_link_target,1,noref_survived,5,241,32,0,3,0,0,0,0,0,0,0,1,1,0,2,0.0,1,1,2,0.0,0,0,13.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/670,tests/test_risk_management.py,TestRiskManagementCache,test_save_equity_cache_logs_error,1,noref_survived,6,338,57,0,6,0,0,0,1,1,0,0,0,0,0,1,0.0,2,1,6,0.0,0,0,4.0,survived
MapleStoryAutoLevelUp,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,src/legacy/mapleStoryAutoLevelUp_legacy.py,MapleStoryBot,get_monsters_in_range,1,noref_survived,129,8159,1156,1,4,1,0,0,0,0,0,0,1,46,0,20,828.0,8,3,48,0.1123595505617977,0,0,6.057142857142857,survived
MapleStoryAutoLevelUp,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/173,src/legacy/mapleStoryAutoLevelUp_legacy.py,MapleStoryBot,is_in_rune_game,1,noref_survived,22,1221,190,1,4,0,0,1,0,0,0,0,1,8,0,5,36.0,3,1,10,0.1212121212121212,0,0,4.4,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1817,tests/test_aiga_openai_bridge_offline.py,_DummyEvolver,run_generations,1,noref_survived,2,57,10,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,2,0,0.0,0,0,3.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1817,tests/test_aiga_openai_bridge_offline.py,_Handler,log_message,1,noref_survived,2,89,14,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,2,0,0.0,0,0,4.5,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/989,tests/test_alert_webhook.py,DummyLedger,__init__,1,noref_survived,2,69,20,0,1,0,0,0,0,1,0,1,0,1,0,1,0.0,0,3,0,0.0,0,0,3.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/989,tests/test_alert_webhook.py,DummyAgent,run_cycle,1,noref_survived,2,74,14,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2761,scripts/launch_gallery.py,,_build_local_site,1,noref_survived,9,277,51,0,3,0,0,0,0,0,1,0,1,1,0,3,22.45883937646084,1,1,3,0.0,1,0,7.5,survived
vehicle_speed_estimation,https://github.com/swhan0329/vehicle_speed_estimation/pull/7,tests/test_common.py,TestCommonFunctions,test_rect2rect_mtx,1,noref_survived,8,328,80,0,3,0,0,0,1,1,0,0,0,4,0,1,0.0,0,1,3,0.0,0,0,3.8,survived
mochi,https://github.com/mochilang/mochi/pull/397,tools/libmochi/python/libmochi.py,,eval,1,noref_survived,14,608,125,10,1,0,0,0,0,0,0,0,1,6,0,4,28.529325012980813,1,1,8,0.0,0,0,4.833333333333333,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2913,alpha_factory_v1/demos/gpt2_small_cli/gpt2_cli.py,,ensure_model,1,noref_survived,6,341,68,6,2,0,0,0,0,0,0,0,0,2,0,2,25.26619429851844,1,0,6,0.0,0,1,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1029,tests/test_compose_health.py,,_wait,1,noref_survived,9,264,56,0,1,0,0,0,0,1,1,0,1,0,0,4,4.754887502163469,3,2,3,0.0,1,0,5.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1233,src/self_edit/tools.py,,_replace_str_tool,1,noref_survived,2,131,33,0,3,0,0,0,0,0,1,0,1,0,0,1,0.0,0,4,1,0.0,0,0,3.25,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1252,src/archive/hash_archive.py,HashArchive,publish_daily_root,1,noref_survived,7,359,63,0,3,0,0,0,0,0,0,0,1,2,0,1,0.0,1,1,6,0.0,0,0,4.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/141,src/meta_agent/__init__.py,,_model_dump,1,noref_survived,2,122,31,0,2,0,0,0,0,0,1,0,1,0,0,1,0.0,0,3,1,0.0,0,0,4.666666666666667,survived
opendbc,https://github.com/commaai/opendbc/pull/2541,opendbc/car/tesla/teslacan.py,,tesla_checksum,1,noref_survived,7,253,66,0,2,0,0,0,0,0,0,0,1,2,0,3,96.0,2,3,2,0.0,0,0,6.4,survived
opendbc,https://github.com/commaai/opendbc/pull/2541,opendbc/car/body/bodycan.py,,body_checksum,1,noref_survived,11,281,86,0,2,0,0,0,0,0,0,0,1,4,0,4,112.0,3,3,3,0.0,0,0,3.4285714285714284,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2833,tests/test_verify_disclaimer_snippet.py,,test_html_single_disclaimer_passes,1,noref_survived,6,323,41,0,5,0,0,0,1,1,0,0,0,3,0,3,13.931568569324174,0,1,2,0.0,0,0,6.6,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/137,src/meta_agent/template_index.py,TemplateIndex,rebuild,1,noref_survived,29,1357,188,7,1,0,0,0,0,0,0,0,0,9,0,5,13.931568569324174,4,1,12,0.0,1,1,7.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/137,src/meta_agent/template_index.py,TemplateIndex,needs_rebuild,1,noref_survived,21,1004,163,9,2,0,0,0,0,0,0,0,1,5,0,10,46.60451250937504,3,1,9,0.0434782608695652,1,0,6.666666666666667,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/137,src/meta_agent/template_index.py,TemplateIndex,ensure_up_to_date,1,noref_survived,5,139,27,0,4,0,0,0,0,0,0,0,0,0,0,2,0.0,1,1,3,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1232,tests/test_self_improve_prompting.py,,fake_llm,1,noref_survived,2,100,18,0,2,0,0,0,0,1,0,0,1,0,0,1,0.0,0,2,1,0.0,0,0,6.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2943,scripts/verify_html_disclaimer.py,,main,1,noref_survived,16,604,122,0,1,0,0,0,0,0,0,0,1,4,2,6,28.529325012980813,2,0,9,0.0,0,1,7.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/65,src/meta_agent/evaluation/reporting.py,ReportingModule,generate_report,1,noref_survived,7,380,58,7,2,0,0,0,0,0,0,0,1,1,0,3,12.0,1,3,4,0.0,0,0,7.5,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/69,tests/unit/test_sandbox_manager.py,,test_suspicious_output_logs,1,noref_survived,14,701,126,0,4,0,0,0,1,1,0,0,0,8,0,2,15.509775004326936,1,3,9,0.0,0,0,8.571428571428571,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/69,tests/unit/test_sandbox_manager.py,,test_invalid_resources,1,noref_survived,9,384,72,0,3,0,0,0,1,1,0,0,0,4,0,1,11.60964047443681,1,2,6,0.0,0,0,9.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3808,tests/test_external_integrations.py,,_adk_available,1,noref_survived,12,356,60,0,2,0,0,0,0,1,1,0,1,3,0,5,4.754887502163469,2,0,3,0.0,1,0,3.6666666666666665,survived
mochi,https://github.com/mochilang/mochi/pull/13612,tests/rosetta/transpiler/Python/elementary-cellular-automaton-infinite-length.py,,main,1,noref_survived,9,408,91,0,1,0,0,0,0,1,0,0,0,4,2,2,28.529325012980813,1,0,8,0.0,0,0,13.0,survived
mochi,https://github.com/mochilang/mochi/pull/13612,tests/rosetta/transpiler/Python/empty-directory.py,,_now,1,noref_survived,6,177,32,0,1,0,0,0,0,1,1,0,1,1,0,2,28.529325012980813,1,0,2,0.0,0,0,9.0,survived
mochi,https://github.com/mochilang/mochi/pull/13612,tests/rosetta/transpiler/Python/elementary-cellular-automaton.py,,step,1,noref_survived,21,533,145,0,1,0,0,0,0,1,0,0,1,13,0,6,338.43165970615865,2,2,2,0.0,0,0,2.533333333333333,survived
mochi,https://github.com/mochilang/mochi/pull/13612,tests/rosetta/transpiler/Python/elementary-cellular-automaton-infinite-length.py,,addNoCells,1,noref_survived,10,222,62,0,3,0,0,0,0,1,0,0,1,6,0,3,77.70923408096293,1,1,2,0.0,0,0,2.7142857142857144,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/854,alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/api_server.py,,list_runs,1,noref_survived,2,133,30,0,2,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,5,0.0,0,0,1.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/854,alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/api_server.py,,ws_progress,1,noref_survived,14,525,92,0,2,0,0,0,0,0,0,0,0,1,0,6,36.541209043760986,2,1,9,0.0,1,1,6.5,survived
btcrecover,https://github.com/3rdIteration/btcrecover/pull/614,btcrecover/test/test_passwords.py,TestOuterIterations,test_outer_iterations_minimum,1,noref_survived,12,626,85,0,4,0,0,0,1,1,0,0,1,5,0,2,51.89147427955947,0,1,8,0.0,0,1,14.833333333333334,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/345,alpha_factory_v1/demos/aiga_meta_evolution/start_aiga_demo.py,,main,1,noref_survived,28,1361,252,0,1,0,0,0,0,0,0,0,0,6,3,7,59.794705707972525,1,0,20,0.0,0,1,4.666666666666667,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/357,tests/test_alpha_opportunity_stub.py,TestAlphaOpportunityStub,test_stub_compiles,1,noref_survived,2,81,16,0,3,0,0,0,1,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,1,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1106,tests/test_ledger_client_close.py,DummyTx,add,1,noref_survived,3,128,22,0,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0,2,1,0.0,0,0,4.5,survived
cachier,https://github.com/python-cachier/cachier/pull/294,tests/test_entry_size_limit.py,,test_entry_size_limit_cached,1,noref_survived,12,323,59,0,5,0,0,0,1,1,0,0,1,3,0,3,27.0,0,0,4,0.0,0,0,6.0,survived
mochi,https://github.com/mochilang/mochi/pull/284,tools/notebook/mochi_magic.py,,load_ipython_extension,1,noref_survived,2,67,12,0,3,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,2.0,survived
mochi,https://github.com/mochilang/mochi/pull/5174,tools/any2mochi/py_simple.py,Conv,visit_FunctionDef,1,noref_survived,8,275,61,0,3,0,0,0,0,0,0,0,0,1,0,3,12.0,1,2,4,0.0,0,0,4.0,survived
fastmcp,https://github.com/jlowin/fastmcp/pull/490,tests/server/test_proxy.py,,test_as_proxy_with_transport,1,noref_survived,5,346,57,5,5,0,0,0,1,1,0,0,0,2,0,3,4.754887502163469,0,1,4,0.0,0,0,8.333333333333334,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1184,src/simulation/replay.py,,f1_score,1,noref_survived,8,434,106,8,2,0,0,0,0,0,0,0,1,4,0,8,131.68575291675114,1,2,6,0.1,0,0,3.333333333333333,survived
sibernetic,https://github.com/openworm/sibernetic/pull/199,pytorch_solver.py,PytorchSolver,run_compute_density,1,noref_survived,16,727,169,6,3,0,0,0,0,0,0,0,0,11,0,1,97.70233280920246,0,1,7,0.0,0,0,3.8181818181818175,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/994,tests/test_agent_handle_methods.py,DummyLedger,stop_merkle_task,1,noref_survived,2,91,10,0,3,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0,4.0,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/994,tests/test_config_settings.py,,test_settings_offline_enabled_when_missing_key,1,noref_survived,5,196,33,0,7,0,0,0,1,1,0,0,0,1,0,2,0.0,0,1,3,0.0,0,0,6.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/80,src/meta_agent/bundle_generator.py,BundleGenerator,_write_file,1,noref_survived,6,316,75,0,2,0,0,0,0,0,1,0,1,1,0,1,4.754887502163469,1,3,6,0.0,0,0,5.75,survived
AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/910,tests/test_alpha_agi_insight_v1_main.py,TestAlphaAgiInsightMainV1,test_cli_help,1,noref_survived,8,362,59,0,3,0,0,0,1,1,0,0,0,1,0,1,0.0,0,1,3,0.0,0,0,5.0,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/82,tests/test_dependency_manager.py,,test_resolve_with_hashes,1,noref_survived,7,331,65,0,4,0,0,0,1,1,0,0,0,2,0,5,4.754887502163469,0,0,6,0.0,0,0,6.25,survived
meta-agent,https://github.com/DannyMac180/meta-agent/pull/82,tests/test_dependency_manager.py,,test_resolve_pins_versions,1,noref_survived,7,318,67,0,4,0,0,0,1,1,0,0,0,2,0,5,15.509775004326936,0,0,7,0.0,0,0,5.0,survived
MoviePilot,https://github.com/jxxghp/MoviePilot/pull/4577,app/helper/memory.py,MemoryHelper,_write_python_objects_info,1,noref_survived,29,1601,234,1,4,0,0,0,0,0,1,0,0,7,0,10,289.9853819512694,5,2,27,0.0975609756097561,1,0,7.8,survived
verifiers,https://github.com/willccbb/verifiers/pull/160,environments/truthful_qa/truthful_qa.py,,filter_difficulty,1,noref_deleted_method,8,349,48,0,2,0,0,0,0,0,0,0,1,1,0,3,56.47277761308517,2,1,2,0.0,0,0,10.0,deleted
agentops,https://github.com/AgentOps-AI/agentops/pull/1156,examples/openai/o3_responses_example.py,,create_decision_prompt,1,noref_survived,14,688,20,6,3,0,0,0,0,0,0,0,1,0,0,2,0.0,0,2,2,0.0,0,0,12.5,survived
WorkflowAI,https://github.com/WorkflowAI/WorkflowAI/pull/525,api/api/routers/runs_v1_test.py,TestLatestRun,test_latest_run_includes_metadata,1,noref_survived,15,680,85,9,5,0,0,0,1,1,0,0,0,3,0,4,25.26619429851844,0,3,2,0.0,0,0,10.4,survived
chai,https://github.com/teaxyz/chai/pull/125,tests/package_managers/pkgx/test_pkgx_diff.py,TestPkgxDifferentialLoading,test_no_changes_scenario,1,noref_survived,22,1102,118,9,4,0,0,0,1,1,0,0,0,6,0,4,25.26619429851844,0,3,6,0.125,0,0,9.181818181818182,survived
chai,https://github.com/teaxyz/chai/pull/125,package_managers/pkgx/db.py,PkgxDB,set_current_urls,1,noref_survived,20,1118,199,10,3,0,1,0,0,0,0,0,0,9,0,4,51.89147427955947,4,1,10,0.0384615384615384,0,1,6.666666666666667,survived
chai,https://github.com/teaxyz/chai/pull/125,tests/package_managers/pkgx/test_pkgx_diff.py,TestPkgxDifferentialLoading,test_dependency_type_change_build_to_runtime,1,noref_survived,28,1633,215,28,7,0,0,0,1,1,0,0,0,9,0,7,57.058650025961626,0,3,11,0.0714285714285714,0,0,8.23076923076923,survived
chai,https://github.com/teaxyz/chai/pull/125,package_managers/pkgx/url.py,,guess,1,noref_survived,4,186,42,0,1,0,0,0,0,0,0,0,1,2,0,1,0.0,0,3,2,0.0,0,1,7.4,survived
WorkflowAI,https://github.com/WorkflowAI/WorkflowAI/pull/509,api/api/routers/mcp/_utils/model_sorting_test.py,TestSortModels,test_sort_by_release_date_asc,1,noref_survived,8,542,73,7,6,0,0,0,1,1,0,0,0,2,0,2,15.509775004326936,0,1,4,0.0,0,0,7.666666666666667,survived
WorkflowAI,https://github.com/WorkflowAI/WorkflowAI/pull/548,api/core/storage/mongo/migrations/migrations/m2025_05_06_fix_api_key_id_index.py,FixAPIKeyIdIndexMigration,apply,1,noref_survived,10,537,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,2,0.1538461538461538,0,0,4.0,survived
WorkflowAI,https://github.com/WorkflowAI/WorkflowAI/pull/672,api/api/routers/mcp/_utils/model_sorting_test.py,TestSortModels,test_sort_by_speed_index_asc,1,noref_survived,8,509,73,7,6,0,0,0,1,1,0,0,0,2,0,2,15.509775004326936,0,1,4,0.0,0,0,7.666666666666667,survived
litellm,https://github.com/BerriAI/litellm/pull/11564,tests/llm_translation/test_perplexity_reasoning.py,TestPerplexityReasoning,test_perplexity_reasoning_effort_in_supported_params,1,noref_survived,5,475,38,12,7,0,0,0,1,1,0,0,0,2,0,2,4.754887502163469,0,1,2,0.0,0,0,8.666666666666666,survived
litellm,https://github.com/BerriAI/litellm/pull/11564,verify_perplexity_reasoning.py,,test_perplexity_reasoning_models_in_model_cost,1,noref_survived,17,992,86,11,7,0,0,0,1,1,0,0,0,5,4,4,4.754887502163469,2,0,6,0.0434782608695652,0,0,14.666666666666666,survived
keep,https://github.com/keephq/keep/pull/5002,keep/api/models/db/preset.py,PresetDto,column_time_formats,1,noref_survived,9,357,60,7,3,0,0,0,0,0,0,0,1,1,0,4,11.60964047443681,1,1,3,0.0,0,0,5.0,survived
docetl,https://github.com/ucbepic/docetl/pull/379,tests/test_pandas_accessors.py,,test_semantic_gather_basic,1,noref_survived,22,968,122,6,4,0,0,0,1,1,0,0,0,2,0,6,27.0,1,0,6,0.0714285714285714,0,0,4.0,survived
docetl,https://github.com/ucbepic/docetl/pull/379,tests/test_pandas_accessors.py,,test_chained_split_gather_workflow,1,noref_survived,28,1299,161,9,5,0,0,0,1,1,0,0,0,3,0,6,133.78294855911892,0,0,6,0.0857142857142857,0,0,9.0,survived
chai,https://github.com/teaxyz/chai/pull/133,package_managers/debian/debian_sources.py,,enrich_package_with_source,1,noref_survived,23,1651,147,33,4,0,0,0,0,0,0,0,1,9,0,13,129.26767504471167,2,3,1,0.1363636363636363,0,0,10.428571428571429,survived
chai,https://github.com/teaxyz/chai/pull/133,tests/package_managers/debian/test_debian_diff.py,TestDebianDifferentialLoading,test_package_exists_dependency_change,1,noref_survived,57,2945,323,16,5,0,0,0,1,1,0,0,0,15,0,7,59.794705707972525,0,4,16,0.0987654320987654,0,0,9.7,survived
chai,https://github.com/teaxyz/chai/pull/133,tests/package_managers/debian/test_debian_diff.py,TestDebianDifferentialLoading,test_no_changes_scenario,1,noref_survived,24,1200,129,8,4,0,0,0,1,1,0,0,0,6,0,4,25.26619429851844,0,4,6,0.1176470588235294,0,0,9.0,survived
chai,https://github.com/teaxyz/chai/pull/133,package_managers/debian/scripts/test_investigate_sources.py,,test_linux,1,noref_survived,6,268,42,0,2,0,0,0,1,1,0,0,0,2,0,3,13.931568569324174,1,1,3,0.0,0,0,4.0,survived
chai,https://github.com/teaxyz/chai/pull/133,package_managers/debian/diff.py,DebianDiff,diff_pkg_url,1,noref_survived,26,1385,185,24,3,0,0,0,0,0,0,0,1,5,0,6,12.0,2,3,8,0.1111111111111111,0,1,8.285714285714286,survived
chai,https://github.com/teaxyz/chai/pull/133,tests/package_managers/debian/test_debian_diff.py,TestDebianDifferentialLoading,test_dependency_type_priority_new_package,1,noref_survived,24,1436,176,31,6,0,0,0,1,1,0,0,0,8,0,5,38.03910001730775,0,4,10,0.0512820512820512,0,0,7.384615384615385,survived
async-code,https://github.com/ObservedObserver/async-code/pull/3,server/git_operations.py,,get_git_diff,1,noref_survived,15,759,111,8,3,1,0,0,0,0,0,0,1,2,0,3,15.509775004326936,1,1,11,0.0,0,0,7.333333333333333,survived
async-code,https://github.com/ObservedObserver/async-code/pull/4,server/utils.py,,run_ai_code_task_v2,1,noref_survived,333,19180,964,13,5,0,0,0,0,0,0,0,0,33,0,32,154.28722505336555,14,3,98,0.1081081081081081,1,0,10.25,survived
async-code,https://github.com/ObservedObserver/async-code/pull/4,server/database.py,DatabaseOperations,update_project,1,noref_survived,8,494,94,3,2,0,0,0,0,0,0,0,1,2,0,3,0.0,1,3,8,0.0,1,0,7.5,survived
async-code,https://github.com/ObservedObserver/async-code/pull/4,server/tasks.py,,get_task_details,1,noref_survived,15,642,97,7,3,1,0,0,0,0,0,0,1,2,0,4,6.339850002884625,2,1,10,0.0,1,0,6.0,survived
async-code,https://github.com/ObservedObserver/async-code/pull/4,server/projects.py,,get_projects,1,noref_survived,13,632,79,7,2,1,0,0,0,0,0,0,1,2,0,3,2.0,2,0,9,0.0588235294117647,1,0,7.5,survived
apple_generative_model_safety_decrypted,https://github.com/BlueFalconHD/apple_generative_model_safety_decrypted/pull/1,combine_metadata.py,,combine_files,1,noref_survived,7,498,43,21,2,0,0,0,0,0,0,0,1,2,0,3,0.0,2,1,3,0.0,0,0,10.0,survived
